Date,Time,T,Per,Dec,Point,W,Cloud,1260,4220,5300,5000,2930,4470,3270,4600,5940,4580,2650,4130,6330,4590,4810,6340,370,4270,80,4710,5040,5430,1020,5970,6200,2610,5540,3410,4890,3900,5770,4760,4240,3810,4790,2660,2725,3450,2910,4980,5200,690,400,5070,4650,6610,1440,2150,2290,180,840,6550,3500,4880,2820,6360,3490,4430,6570,2190,420,4550,3380,4540,4040,740,3040,5910,5690,5710,4970,4440,4370,2810,4990,5590,3300,2740,6370
3/22/2021,18:05,0.9,e,3,w4,1,0,,1,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,2,,,
3/22/2021,18:15,0.91,e,3,w3,1,0.1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
3/22/2021,18:20,0.92,e,3,w2,1,0.2,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/22/2021,18:30,0.93,e,3,w1,1,0.3,,,,2,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/22/2021,18:50,0.96,e,3,w5,1,0.4,,,,7,,,,,5,,,,,,,,,,,1,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,2,,,
3/22/2021,19:00,0.97,e,3,w6,1,0.5,,,,2,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,3,,,,,,,,,1,,,,,,,,,,,1,,1,,,,,,,,,,,,,,2,,,,,,,,,,,
3/23/2021,13:05,0.49,a,3,h2,6,1,,1,,4,,,,,,,,2,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,
3/23/2021,13:15,0.51,a,3,h1,1,1,,,,,,,,,,1,,,,1,,,1,1,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,2,,,,1,,,,,,,,1,,,,,,,,,,,,1,,,
3/23/2021,13:40,0.54,a,3,h3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/2021,13:55,0.56,a,3,h4,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
3/24/2021,13:20,0.51,a,3,w4,1,1,,,,8,,,,,,,,1,,,1,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
